p,n,m,time
1,10000000,20000000,0.093301
1,10000000,20000000,0.053866
1,10000000,20000000,0.053982
1,10000000,20000000,0.053891
1,10000000,20000000,0.053943
1,10000000,20000000,0.053932
1,10000000,20000000,0.053947
1,10000000,20000000,0.053917
1,10000000,20000000,0.053791
1,10000000,20000000,0.053870
