p,n,m,time
1,10000000,20000000,0.092256
1,10000000,20000000,0.051935
1,10000000,20000000,0.051866
1,10000000,20000000,0.051825
1,10000000,20000000,0.051867
1,10000000,20000000,0.051884
1,10000000,20000000,0.051877
1,10000000,20000000,0.051901
1,10000000,20000000,0.051875
1,10000000,20000000,0.051922
