p,n,m,time
1,10000000,20000000,0.095158
1,10000000,20000000,0.054552
1,10000000,20000000,0.054529
1,10000000,20000000,0.054451
1,10000000,20000000,0.054410
1,10000000,20000000,0.054379
1,10000000,20000000,0.054478
1,10000000,20000000,0.054488
1,10000000,20000000,0.054335
1,10000000,20000000,0.054526
