p,n,m,time
8,10000000,20000000,0.014371
8,10000000,20000000,0.010916
8,10000000,20000000,0.010410
8,10000000,20000000,0.011319
8,10000000,20000000,0.010963
8,10000000,20000000,0.009945
8,10000000,20000000,0.011357
8,10000000,20000000,0.011746
8,10000000,20000000,0.011182
8,10000000,20000000,0.010531
