p,n,m,time
2,100000000,200000000,0.437508
2,100000000,200000000,0.378187
2,100000000,200000000,0.385219
2,100000000,200000000,0.269613
2,100000000,200000000,0.382516
2,100000000,200000000,0.383841
2,100000000,200000000,0.273643
2,100000000,200000000,0.388224
2,100000000,200000000,0.372963
2,100000000,200000000,0.372330
