p,n,m,time
2,10000000,20000000,0.043139
2,10000000,20000000,0.031305
2,10000000,20000000,0.031297
2,10000000,20000000,0.031213
2,10000000,20000000,0.031199
2,10000000,20000000,0.031235
2,10000000,20000000,0.031209
2,10000000,20000000,0.035129
2,10000000,20000000,0.035815
2,10000000,20000000,0.033472
