p,n,m,time
32,10000000,20000000,0.012212
32,10000000,20000000,0.007654
32,10000000,20000000,0.007424
32,10000000,20000000,0.007212
32,10000000,20000000,0.008423
32,10000000,20000000,0.007585
32,10000000,20000000,0.007736
32,10000000,20000000,0.008359
32,10000000,20000000,0.007634
32,10000000,20000000,0.006935
