p,n,m,time
4,10000000,20000000,0.813187
4,10000000,20000000,0.817504
4,10000000,20000000,0.818431
4,10000000,20000000,0.803062
4,10000000,20000000,0.806186
4,10000000,20000000,0.804858
4,10000000,20000000,0.810079
4,10000000,20000000,0.804230
4,10000000,20000000,0.805784
4,10000000,20000000,0.807636
