p,n,m,time
8,100000000,200000000,0.271147
8,100000000,200000000,0.225264
8,100000000,200000000,0.212045
8,100000000,200000000,0.209593
8,100000000,200000000,0.202821
8,100000000,200000000,0.185345
8,100000000,200000000,0.228399
8,100000000,200000000,0.198703
8,100000000,200000000,0.185124
8,100000000,200000000,0.224238
