p,n,m,time
11,100000000,200000000,0.278978
11,100000000,200000000,0.184414
11,100000000,200000000,0.223866
11,100000000,200000000,0.210296
11,100000000,200000000,0.209576
11,100000000,200000000,0.212868
11,100000000,200000000,0.203931
11,100000000,200000000,0.223350
11,100000000,200000000,0.198166
11,100000000,200000000,0.183883
