p,n,m,time
11,10000000,20000000,0.030359
11,10000000,20000000,0.017773
11,10000000,20000000,0.017762
11,10000000,20000000,0.018284
11,10000000,20000000,0.018209
11,10000000,20000000,0.018853
11,10000000,20000000,0.022305
11,10000000,20000000,0.020344
11,10000000,20000000,0.022250
11,10000000,20000000,0.020222
