p,n,m,time
16,100000000,200000000,0.284529
16,100000000,200000000,0.190420
16,100000000,200000000,0.234057
16,100000000,200000000,0.213456
16,100000000,200000000,0.215664
16,100000000,200000000,0.207464
16,100000000,200000000,0.191921
16,100000000,200000000,0.194277
16,100000000,200000000,0.194785
16,100000000,200000000,0.191644
