p,n,m,time
8,10000000,20000000,0.029025
8,10000000,20000000,0.021821
8,10000000,20000000,0.019947
8,10000000,20000000,0.020028
8,10000000,20000000,0.019802
8,10000000,20000000,0.019783
8,10000000,20000000,0.018320
8,10000000,20000000,0.017969
8,10000000,20000000,0.022177
8,10000000,20000000,0.019393
