p,n,m,time
2,10000000,20000000,0.050705
2,10000000,20000000,0.029444
2,10000000,20000000,0.029509
2,10000000,20000000,0.029413
2,10000000,20000000,0.029405
2,10000000,20000000,0.029789
2,10000000,20000000,0.030750
2,10000000,20000000,0.031049
2,10000000,20000000,0.031075
2,10000000,20000000,0.031005
