p,n,m,time
16,10000000,20000000,0.029405
16,10000000,20000000,0.022417
16,10000000,20000000,0.020567
16,10000000,20000000,0.020947
16,10000000,20000000,0.021365
16,10000000,20000000,0.019247
16,10000000,20000000,0.017307
16,10000000,20000000,0.017062
16,10000000,20000000,0.022897
16,10000000,20000000,0.021060
