p,n,m,time
4,10000000,20000000,0.027602
4,10000000,20000000,0.015939
4,10000000,20000000,0.015613
4,10000000,20000000,0.015565
4,10000000,20000000,0.015558
4,10000000,20000000,0.015680
4,10000000,20000000,0.015704
4,10000000,20000000,0.016758
4,10000000,20000000,0.016703
4,10000000,20000000,0.016240
