p,n,m,time
32,10000000,20000000,0.012864
32,10000000,20000000,0.007791
32,10000000,20000000,0.007561
32,10000000,20000000,0.007297
32,10000000,20000000,0.007415
32,10000000,20000000,0.007543
32,10000000,20000000,0.006923
32,10000000,20000000,0.007085
32,10000000,20000000,0.006928
32,10000000,20000000,0.007264
