p,n,m,time
32,100000000,200000000,0.080352
32,100000000,200000000,0.072285
32,100000000,200000000,0.074120
32,100000000,200000000,0.080944
32,100000000,200000000,0.078932
32,100000000,200000000,0.081787
32,100000000,200000000,0.079917
32,100000000,200000000,0.076211
32,100000000,200000000,0.076019
32,100000000,200000000,0.077199
