p,n,m,time
8,100000000,200000000,0.131359
8,100000000,200000000,0.103575
8,100000000,200000000,0.099991
8,100000000,200000000,0.107563
8,100000000,200000000,0.104492
8,100000000,200000000,0.110599
8,100000000,200000000,0.109630
8,100000000,200000000,0.110172
8,100000000,200000000,0.108277
8,100000000,200000000,0.109518
