p,n,m,time
16,10000000,20000000,0.013107
16,10000000,20000000,0.007582
16,10000000,20000000,0.007984
16,10000000,20000000,0.007233
16,10000000,20000000,0.007422
16,10000000,20000000,0.008178
16,10000000,20000000,0.007839
16,10000000,20000000,0.007953
16,10000000,20000000,0.007809
16,10000000,20000000,0.007724
