p,n,m,time
11,10000000,20000000,0.014710
11,10000000,20000000,0.008128
11,10000000,20000000,0.008269
11,10000000,20000000,0.008788
11,10000000,20000000,0.008429
11,10000000,20000000,0.008370
11,10000000,20000000,0.008728
11,10000000,20000000,0.008937
11,10000000,20000000,0.008214
11,10000000,20000000,0.008516
