p,n,m,time
4,10000000,20000000,0.025958
4,10000000,20000000,0.014645
4,10000000,20000000,0.014558
4,10000000,20000000,0.014550
4,10000000,20000000,0.014621
4,10000000,20000000,0.014554
4,10000000,20000000,0.014631
4,10000000,20000000,0.015834
4,10000000,20000000,0.017598
4,10000000,20000000,0.017260
