p,n,m,time
2,10000000,20000000,0.046992
2,10000000,20000000,0.026810
2,10000000,20000000,0.026854
2,10000000,20000000,0.029290
2,10000000,20000000,0.029712
2,10000000,20000000,0.029695
2,10000000,20000000,0.030959
2,10000000,20000000,0.031413
2,10000000,20000000,0.033138
2,10000000,20000000,0.031617
