p,n,m,time
8,10000000,20000000,0.015444
8,10000000,20000000,0.009865
8,10000000,20000000,0.010123
8,10000000,20000000,0.009950
8,10000000,20000000,0.010153
8,10000000,20000000,0.009822
8,10000000,20000000,0.009992
8,10000000,20000000,0.009925
8,10000000,20000000,0.010379
8,10000000,20000000,0.009720
