p,n,m,time
32,10000000,20000000,0.013435
32,10000000,20000000,0.007899
32,10000000,20000000,0.007396
32,10000000,20000000,0.007336
32,10000000,20000000,0.007098
32,10000000,20000000,0.007253
32,10000000,20000000,0.007449
32,10000000,20000000,0.007316
32,10000000,20000000,0.007428
32,10000000,20000000,0.007247
