p,n,m,time
16,100000000,200000000,0.086789
16,100000000,200000000,0.080493
16,100000000,200000000,0.075080
16,100000000,200000000,0.082521
16,100000000,200000000,0.082678
16,100000000,200000000,0.082700
16,100000000,200000000,0.085304
16,100000000,200000000,0.075245
16,100000000,200000000,0.077077
16,100000000,200000000,0.076350
