p,n,m,time
2,100000000,200000000,0.481547
2,100000000,200000000,0.286250
2,100000000,200000000,0.285158
2,100000000,200000000,0.285069
2,100000000,200000000,0.309132
2,100000000,200000000,0.308044
2,100000000,200000000,0.318268
2,100000000,200000000,0.310914
2,100000000,200000000,0.350525
2,100000000,200000000,0.292814
