p,n,m,time
4,10000000,20000000,0.025629
4,10000000,20000000,0.014554
4,10000000,20000000,0.014530
4,10000000,20000000,0.014458
4,10000000,20000000,0.015486
4,10000000,20000000,0.014432
4,10000000,20000000,0.014456
4,10000000,20000000,0.016910
4,10000000,20000000,0.017486
4,10000000,20000000,0.017202
