p,n,m,time
32,100000000,200000000,0.081737
32,100000000,200000000,0.070731
32,100000000,200000000,0.075183
32,100000000,200000000,0.072462
32,100000000,200000000,0.071409
32,100000000,200000000,0.080544
32,100000000,200000000,0.077103
32,100000000,200000000,0.071989
32,100000000,200000000,0.076392
32,100000000,200000000,0.072827
