rep,n,p,t
0,12000,256,0.024086
1,12000,256,0.002388
2,12000,256,0.001968
3,12000,256,0.003536
4,12000,256,0.001986
5,12000,256,0.001973
6,12000,256,0.004631
7,12000,256,0.001958
8,12000,256,0.001985
9,12000,256,0.002012
10,12000,256,0.004230
11,12000,256,0.002051
12,12000,256,0.002239
13,12000,256,0.002056
14,12000,256,0.001953
15,12000,256,0.001954
16,12000,256,0.002049
17,12000,256,0.002364
18,12000,256,0.001961
19,12000,256,0.004065
