rep,n,p,t
0,12000,8,0.036055
1,12000,8,0.035682
2,12000,8,0.035695
3,12000,8,0.035675
4,12000,8,0.035627
5,12000,8,0.035652
6,12000,8,0.035644
7,12000,8,0.035648
8,12000,8,0.035674
9,12000,8,0.035634
10,12000,8,0.035642
11,12000,8,0.035665
12,12000,8,0.035643
13,12000,8,0.035646
14,12000,8,0.035668
15,12000,8,0.035671
16,12000,8,0.035636
17,12000,8,0.035656
18,12000,8,0.035650
19,12000,8,0.035694
