rep,n,p,t
0,600,256,0.039116
1,600,256,0.000442
2,600,256,0.000405
3,600,256,0.000348
4,600,256,0.000346
5,600,256,0.000372
6,600,256,0.000333
7,600,256,0.000359
8,600,256,0.000354
9,600,256,0.000326
10,600,256,0.000362
11,600,256,0.000362
12,600,256,0.000337
13,600,256,0.000359
14,600,256,0.000346
15,600,256,0.000350
16,600,256,0.000356
17,600,256,0.000335
18,600,256,0.000344
19,600,256,0.000341
