rep,n,p,t
0,600,8,0.000271
1,600,8,0.000125
2,600,8,0.000115
3,600,8,0.000111
4,600,8,0.000112
5,600,8,0.000110
6,600,8,0.000115
7,600,8,0.000111
8,600,8,0.000111
9,600,8,0.000111
10,600,8,0.000111
11,600,8,0.000112
12,600,8,0.000111
13,600,8,0.000109
14,600,8,0.000115
15,600,8,0.000110
16,600,8,0.000111
17,600,8,0.000117
18,600,8,0.000109
19,600,8,0.000113
