rep,n,p,t
0,1200,8,0.000581
1,1200,8,0.000393
2,1200,8,0.000381
3,1200,8,0.000378
4,1200,8,0.000381
5,1200,8,0.000370
6,1200,8,0.000371
7,1200,8,0.000378
8,1200,8,0.000379
9,1200,8,0.000371
10,1200,8,0.000375
11,1200,8,0.000376
12,1200,8,0.000369
13,1200,8,0.000376
14,1200,8,0.000375
15,1200,8,0.000371
16,1200,8,0.000370
17,1200,8,0.000370
18,1200,8,0.000374
19,1200,8,0.000369
