p,n,m,time
4,10000000,20000000,0.023213
4,10000000,20000000,0.013235
4,10000000,20000000,0.013072
4,10000000,20000000,0.013080
4,10000000,20000000,0.013080
4,10000000,20000000,0.013086
4,10000000,20000000,0.013193
4,10000000,20000000,0.013092
4,10000000,20000000,0.013093
4,10000000,20000000,0.013215
