p,n,m,time
11,100000000,200000000,0.102264
11,100000000,200000000,0.079945
11,100000000,200000000,0.082568
11,100000000,200000000,0.079785
11,100000000,200000000,0.082522
11,100000000,200000000,0.096449
11,100000000,200000000,0.091344
11,100000000,200000000,0.084733
11,100000000,200000000,0.095692
11,100000000,200000000,0.087640
