p,n,m,time
32,100000000,200000000,0.089649
32,100000000,200000000,0.070994
32,100000000,200000000,0.083687
32,100000000,200000000,0.081129
32,100000000,200000000,0.093149
32,100000000,200000000,0.089829
32,100000000,200000000,0.082403
32,100000000,200000000,0.079402
32,100000000,200000000,0.099523
32,100000000,200000000,0.085786
