p,n,m,time
16,100000000,200000000,0.090688
16,100000000,200000000,0.069552
16,100000000,200000000,0.082658
16,100000000,200000000,0.067529
16,100000000,200000000,0.081696
16,100000000,200000000,0.077015
16,100000000,200000000,0.080292
16,100000000,200000000,0.076318
16,100000000,200000000,0.074424
16,100000000,200000000,0.078214
