p,n,m,time
32,10000000,20000000,0.020810
32,10000000,20000000,0.008934
32,10000000,20000000,0.014711
32,10000000,20000000,0.017300
32,10000000,20000000,0.017644
32,10000000,20000000,0.012029
32,10000000,20000000,0.014512
32,10000000,20000000,0.015738
32,10000000,20000000,0.028003
32,10000000,20000000,0.011722
