p,n,m,time
8,10000000,20000000,0.015484
8,10000000,20000000,0.009118
8,10000000,20000000,0.008851
8,10000000,20000000,0.009199
8,10000000,20000000,0.009202
8,10000000,20000000,0.009087
8,10000000,20000000,0.008982
8,10000000,20000000,0.008798
8,10000000,20000000,0.010069
8,10000000,20000000,0.009890
