p,n,m,time
2,10000000,20000000,0.044288
2,10000000,20000000,0.024679
2,10000000,20000000,0.024680
2,10000000,20000000,0.024649
2,10000000,20000000,0.024658
2,10000000,20000000,0.025274
2,10000000,20000000,0.027349
2,10000000,20000000,0.027261
2,10000000,20000000,0.026775
2,10000000,20000000,0.026742
